"week","postcode","latitude","longitude","population","y","x","warning.score","sim"
18,"GU323PS",51.007238,-0.974478,36,5672.0048656,-35.9483032547944,0.234567901234568,"end."
18,"IG101SF",51.659937,0.062747,68,5744.5849944,2.21061660334985,0.0550098231827112,"end."
18,"LA1 2HW",54.065453,-2.799623,86,6012.0783736,-81.3103246415197,0.0551181102362205,"end."
18,"LE113SB",52.754374,-1.243706,124,5866.2863888,-40.3322644318399,0.040983606557377,"end."
18,"LS141JR",53.825039,-1.472206,141,5985.3443368,-43.6751272521846,0.0741687979539642,"end."
18,"LS289NZ",53.801332,-1.653168,45,5982.7081184,-49.1451209239331,0.0530973451327434,"end."
18,"MK428NL",52.11656,-0.482403,83,5795.361472,-16.4328923113336,0.577464788732394,"end."
18,"MK429TQ",52.119874,-0.462689,60,5795.7299888,-15.7574192026582,0.586046511627907,"end."
18,"N1  7PL",51.531554,-0.087719,89,5730.3088048,-3.11908511468253,0.00159744408945687,"end."
18,"N19 4RD",51.561668,-0.127199,79,5733.6574816,-4.51314849331661,0.00692640692640693,"end."
18,"NE404BH",54.95051,-1.791582,104,6110.496712,-47.9087144430398,0.155737704918033,"end."
18,"NG103LZ",52.889115,-1.283514,81,5881.269588,-41.1784419343021,0.0288065843621399,"end."
18,"NG177NE",53.100193,-1.238374,137,5904.7414616,-39.0571555624459,0.0256410256410256,"end."
18,"NG243GR",53.048889,-0.782926,27,5899.0364568,-24.796241091084,0.0172413793103448,"end."
18,"NR2 4QS",52.636263,1.282229,57,5853.1524456,41.9706447152996,0.0138888888888889,"end."
18,"PL6 5SG",50.396475,-4.109153,59,5604.08802,-157.931471439897,0.024,"end."
18,"PR3 5JJ",53.80858,-2.72701,137,5983.514096,-81.0169458022521,0.0128205128205128,"end."
18,"PR7 2HG",53.64693,-2.639631,106,5965.538616,-79.5253629520961,0.0452261306532663,"end."
18,"S43 1PP",53.241226,-1.388758,84,5920.4243312,-43.2951555587282,0.0172413793103448,"end."
18,"SK117NZ",53.252519,-2.120658,7,5921.6801128,-66.0506895222542,0.0340909090909091,"end."
18,"SN8 3EY",51.281258,-1.711233,106,5702.4758896,-61.9369419661611,0.0684931506849315,"end."
18,"SO238GE",51.060567,-1.32024,14,5677.9350504,-48.5248673160867,0.145161290322581,"end."
18,"SR5 3TJ",54.921549,-1.457662,111,6107.2762488,-39.0894614224819,0.13840830449827,"end."
18,"ST174EP",52.787746,-2.109906,73,5869.9973552,-68.2413367715421,0.352112676056338,"end."
18,"ST7 8PH",53.046668,-2.282239,123,5898.7894816,-72.2944074237729,0.0283018867924528,"end."
18,"SW178PT",51.426722,-0.163868,161,5718.6514864,-5.87048885518852,0.000957854406130268,"end."
18,"TN307EA",51.011634,0.705133,95,5672.4937008,26.0043604385918,0,"end."
18,"TS104AX",54.60539,-1.072508,33,6072.119368,-29.6444277353969,0.224242424242424,"end."
18,"TW149NR",51.452125,-0.418643,193,5721.4763,-14.9706176730763,0,"end."
18,"WD259RA",51.690006,-0.381866,103,5747.9286672,-13.4241112425231,0.0324483775811209,"end."
18,"WF129HR",53.675253,-1.637143,22,5968.6881336,-49.2029946483057,0.0157232704402516,"end."
18,"WF3 2LY",53.727979,-1.524273,42,5974.5512648,-45.6028068159298,0.020997375328084,"end."
18,"WN1 2DX",53.555076,-2.633067,75,5955.3244512,-79.953039110861,0.0297619047619048,"end."
18,"WN2 4NS",53.526884,-2.56763,84,5952.1895008,-78.1531571190774,0.0393518518518519,"end."
19,"AL1 1UW",51.73384,-0.312063,55,5752.803008,-10.9353776596989,0.0646258503401361,"end."
19,"B26 1LA",52.458135,-1.804605,166,5833.344612,-59.8943548370799,0.110647181628392,"end."
19,"B44 9LA",52.556461,-1.890838,77,5844.2784632,-62.2793875774675,0.11704834605598,"end."
19,"B9  4JQ",52.477599,-1.869964,166,5835.5090088,-61.9702452752557,0.128787878787879,"end."
19,"BB101UJ",53.80598,-2.229677,132,5983.224976,-66.2566543129449,0.116666666666667,"end."
19,"BD181PN",53.824377,-1.751053,32,5985.2707224,-51.9505302981418,0.058974358974359,"end."
19,"BN265PA",50.808729,0.236477,110,5649.9306648,8.84249378148298,0.1953125,"end."
19,"BR6 0EU",51.379169,0.0965,71,5713.3635928,3.46873583618912,0.00211416490486258,"end."
19,"BS158AL",51.46088,-2.521326,76,5722.449856,-90.1061100058854,0.11353711790393,"end."
19,"CB8 7RA",52.285082,0.487677,14,5814.1011184,16.4021785446159,0.0851063829787234,"end."
19,"CH476AL",53.40164,-3.165322,38,5938.262368,-97.3698269974845,0.0161290322580645,"end."
19,"CH622DY",53.332619,-2.986198,90,5930.5872328,-92.3918486839967,0.0157894736842105,"end."
19,"CM7 3NS",51.872449,0.580565,75,5768.2163288,20.1389370896102,0.0258620689655172,"end."
19,"CR3 6AN",51.281398,-0.087945,38,5702.4914576,-3.18307958392049,0.0173160173160173,"end."
19,"CV472RS",52.21723,-1.425404,17,5806.555976,-48.1886817845336,0.0793650793650794,"end."
19,"DL167NP",54.69947,-1.652709,46,6082.581064,-45.2765098757629,0.148514851485149,"end."
19,"DT6 4SG",50.734942,-2.73931,71,5641.7255504,-102.941341150139,0.178571428571429,"end."
19,"EN9 3DW",51.683847,0.022488,134,5747.2437864,0.790895891162881,0.0626349892008639,"end."
19,"EX226LZ",50.803132,-4.351283,15,5649.3082784,-162.767490225934,0.121212121212121,"end."
19,"EX364LZ",50.984916,-3.817892,17,5669.5226592,-141.057318230102,0.0888888888888889,"end."
19,"FY8 1DN",53.741948,-3.015319,40,5976.1046176,-90.1025147796087,0.0105263157894737,"end."
19,"GL3 4JE",51.845325,-2.15349,48,5765.20014,-74.8504859130762,0.043956043956044,"end."
19,"GL504AF",51.903715,-2.077977,229,5771.693108,-71.916033770877,0.03125,"end."
19,"GL7 4DU",51.671755,-1.774815,39,5745.899156,-62.4743942515466,0.0857142857142857,"end."
19,"GU140EL",51.292233,-0.766758,17,5703.6963096,-27.7309131957921,0,"end."
19,"HR8 2NT",51.978015,-2.517803,30,5779.955268,-86.6599416722237,0.214285714285714,"end."
19,"IP142JE",52.123515,0.989463,136,5796.134868,33.6881124319052,0.0425531914893617,"end."
19,"LE184SA",52.580917,-1.132612,84,5846.9979704,-37.2342529884127,0.0857142857142857,"end."
19,"LE2 8BD",52.610908,-1.141176,55,5850.3329696,-37.4279210981378,0.0603015075376884,"end."
19,"LE5 4LG",52.636645,-1.090416,49,5853.194924,-35.6910433694925,0.037037037037037,"end."
19,"LS297AS",53.90051,-1.767236,33,5993.736712,-52.0821088055682,0.133928571428571,"end."
19,"MK418QU",52.156828,-0.436667,12,5799.8392736,-14.8299237284969,0.604519774011299,"end."
19,"MK427DS",52.112546,-0.507483,40,5794.9151152,-17.2924446978077,0.568720379146919,"end."
19,"N5  1AL",51.552974,-0.102125,113,5732.6907088,-3.62575891150006,0.00694444444444444,"end."
19,"NE119TE",54.950171,-1.639311,41,6110.4590152,-43.8382834787254,0.111111111111111,"end."
19,"NE349RE",54.96805,-1.454726,27,6112.44716,-38.8342848999873,0.0839416058394161,"end."
19,"NE426PF",54.961086,-1.860352,45,6111.6727632,-49.6963714447862,0.142857142857143,"end."
19,"NG166RR",53.075596,-1.291887,145,5902.0062752,-40.8267837945402,0.0267857142857143,"end."
19,"OL120HQ",53.622918,-2.151514,42,5962.8684816,-64.9532670695509,0.0505415162454874,"end."
19,"OX142RG",51.688047,-1.264436,27,5747.7108264,-44.4562778968784,0.0454545454545455,"end."
19,"PE100FX",52.758388,-0.375795,23,5866.7327456,-12.1828156436702,0.0810810810810811,"end."
19,"PE318NW",52.897867,0.635648,42,5882.2428104,20.3789139491778,0.137931034482759,"end."
19,"PE4 5EA",52.629342,-0.280574,67,5852.3828304,-9.1888937894804,0,"end."
19,"PL305LY",50.466906,-4.799798,58,5611.9199472,-183.623045202794,0.0454545454545455,"end."
19,"PO1 1ED",50.801699,-1.086819,143,5649.1489288,-40.658341570921,0.0304568527918782,"end."
19,"PO226JA",50.791523,-0.603898,56,5648.0173576,-22.6076209267474,0,"end."
19,"PO305ST",50.694801,-1.312376,47,5637.2618712,-49.4513796663128,0,"end."
19,"RH175AT",51.008519,-0.142994,72,5672.1473128,-5.27455638698542,0,"end."
19,"RH203JD",50.917064,-0.420203,37,5661.9775168,-15.5972278420283,0.0333333333333333,"end."
19,"S10 1SA",53.386791,-1.509665,86,5936.6111592,-46.4973390079077,0.00478468899521531,"end."
19,"SE232BN",51.431169,-0.048927,94,5719.1459928,-1.75223169000507,0.00105374077976818,"end."
19,"SE5 7DB",51.475388,-0.090011,81,5724.0631456,-3.21345275813392,0,"end."
19,"SG120AT",51.815599,-0.040461,49,5761.8946088,-1.40940346627313,0.0614035087719298,"end."
19,"SK8 2HZ",53.392247,-2.196029,44,5937.2178664,-67.6062557382733,0.00303951367781155,"end."
19,"SK9 4DB",53.339106,-2.231288,20,5931.3085872,-68.9978542906905,0.00515463917525773,"end."
19,"SN2 1RR",51.578889,-1.78249,125,5735.5724568,-63.166355643997,0.0648148148148148,"end."
19,"SN3 4JZ",51.578976,-1.745228,68,5735.5821312,-61.8455100186381,0.0747663551401869,"end."
19,"SN8 2QX",51.442804,-1.609184,20,5720.4398048,-57.5823689844896,0.166666666666667,"end."
19,"SO300NX",50.904896,-1.301378,145,5660.6244352,-48.3450707816294,0.219424460431655,"end."
19,"SO315FH",50.879693,-1.350383,19,5657.8218616,-50.2517581560831,0.209016393442623,"end."
19,"SP105JX",51.222824,-1.474496,72,5695.9780288,-53.5872791245219,0.0845070422535211,"end."
19,"SS154ET",51.586755,0.43487,105,5736.447156,15.4018376893439,0.00806451612903226,"end."
19,"ST147AS",52.907232,-1.870647,76,5883.2841984,-59.9279780612386,0.157303370786517,"end."
19,"ST5 9HQ",53.022439,-2.234136,103,5896.0952168,-70.9100755590617,0.029126213592233,"end."
19,"SW129JQ",51.440047,-0.144898,71,5720.1332264,-5.18598599587573,0,"end."
19,"SW155PJ",51.45516,-0.246917,261,5721.813792,-8.82781201197857,0,"end."
19,"SW1V1PJ",51.492092,-0.142973,80,5725.9206304,-5.09815302746324,0,"end."
19,"TN343JB",50.865466,0.593831,100,5656.2398192,22.1196063810053,0.102040816326531,"end."
19,"W2  6PH",51.521777,-0.186653,76,5729.2216024,-6.64159609362927,0,"end."
19,"W7  3EF",51.513002,-0.339809,61,5728.2458224,-12.0988737506919,0,"end."
19,"WA110JQ",53.466703,-2.676941,31,5945.4973736,-81.8966515893086,0.0100755667506297,"end."
19,"WA110LW",53.471942,-2.651233,105,5946.0799504,-81.0742712693057,0.0097799511002445,"end."
19,"WA168EW",53.30449,-2.367537,65,5927.459288,-73.4225879064809,0.0072463768115942,"end."
19,"WF176PJ",53.714481,-1.620836,126,5973.0502872,-48.5483755975249,0.0164383561643836,"end."
19,"WF4 6JP",53.664506,-1.560219,117,5967.4930672,-46.9344874733896,0.013986013986014,"end."
19,"WN7 1EZ",53.5007,-2.51432,79,5949.27784,-76.7006592581005,0.0362173038229376,"end."
19,"YO124DZ",54.272626,-0.417237,141,6035.1160112,-11.893567973701,0,"end."
20,"AL7 1HN",51.792842,-0.172886,123,5759.3640304,-6.03228646784778,0.0522088353413655,"end."
20,"B48 7RG",52.351686,-1.961622,76,5821.5074832,-65.6410500315253,0.0967741935483871,"end."
20,"B70 9AU",52.519128,-2.026793,141,5840.1270336,-66.9515829678358,0.161825726141079,"end."
20,"BA151PW",51.350179,-2.261703,111,5710.1399048,-81.4646463368585,0.0285714285714286,"end."
20,"BB9 7RG",53.841871,-2.208688,42,5987.2160552,-65.4276462756069,0.141025641025641,"end."
20,"BN140HX",50.854308,-0.394378,27,5654.9990496,-14.7013246530008,0.00892857142857143,"end."
20,"BS378RG",51.512182,-2.419024,75,5728.1546384,-86.1342164310371,0.141025641025641,"end."
20,"CB215LU",52.14353,0.345617,177,5798.360536,11.749477202232,0.0597014925373134,"end."
20,"CM194NG",51.755395,0.085525,76,5755.199924,2.99228318439297,0.0798479087452472,"end."
20,"CM2 6LY",51.742191,0.51807,42,5753.7316392,18.1432843150752,0.118055555555556,"end."
20,"CM5 0AA",51.710728,0.24419,94,5750.2329536,8.57134976885519,0.103448275862069,"end."
20,"CT155HW",51.185145,1.349926,7,5691.788124,49.1892179839699,0,"end."
20,"CV6 6ET",52.441007,-1.494246,151,5831.4399784,-49.6592604314662,0.0590909090909091,"end."
20,"DE557DG",53.093446,-1.390495,103,5903.9911952,-43.8790845732936,0.0476190476190476,"end."
20,"DE560JU",53.005015,-1.431396,30,5894.157668,-45.4958415167502,0.0416666666666667,"end."
20,"DE7 5GJ",52.971376,-1.31834,62,5890.4170112,-42.0166302231927,0.0330882352941176,"end."
20,"DE738AN",52.801979,-1.398366,84,5871.5800648,-45.1766054218999,0.188405797101449,"end."
20,"E1  7EF",51.515796,-0.077108,63,5728.5565152,-2.74487603765978,0,"end."
20,"E5  0DW",51.550191,-0.038992,103,5732.3812392,-1.38461506033868,0.00656660412757974,"end."
20,"GU470AB",51.345386,-0.775265,36,5709.6069232,-27.9338424277147,0,"end."
20,"HA2 8AW",51.566068,-0.35346,87,5734.1467616,-12.5371554868406,0.00125786163522013,"end."
20,"HD9 1EG",53.566052,-1.780353,25,5956.5449824,-54.0098730287739,0.00584795321637427,"end."
20,"HU5 5GD",53.755691,-0.395312,84,5977.6328392,-11.7984866309337,0,"end."
20,"IG6 2JF",51.59262,0.074927,53,5737.099344,2.65257819883559,0.0158520475561427,"end."
20,"KT139QG",51.375559,-0.436312,23,5712.9621608,-15.6874361633265,0,"end."
20,"LA2 0LT",54.003642,-2.789054,754,6005.2049904,-81.4504650018689,0.027027027027027,"end."
20,"LE1 2GY",52.64173,-1.120947,136,5853.760376,-36.6757322100178,0.0261780104712042,"end."
20,"LS249PS",53.819889,-1.258153,12,5984.7716568,-37.3417151652679,0.0858369098712446,"end."
20,"LS299QQ",53.921599,-1.855951,18,5996.0818088,-54.5951972522216,0.179640718562874,"end."
20,"LU1 5JF",51.873443,-0.433265,127,5768.3268616,-15.028219419759,0.138297872340426,"end."
20,"M7  4SB",53.503597,-2.248813,44,5949.5999864,-68.5843924489909,0.0450819672131148,"end."
20,"MK430FG",52.060413,-0.555695,61,5789.1179256,-19.0093551204371,0.412087912087912,"end."
20,"N17 9BL",51.594939,-0.058506,156,5737.3572168,-2.07089357836889,0.0167189132706374,"end."
20,"N20 0NJ",51.625254,-0.172301,111,5740.7282448,-6.08550299064728,0.0258732212160414,"end."
20,"NE209EJ",55.045826,-1.744326,122,6121.0958512,-46.211237625506,0.0473372781065089,"end."
20,"NR2 4TG",52.636189,1.283303,17,5853.1442168,42.0060433792857,0.027027027027027,"end."
20,"NW4 3PA",51.578172,-0.229294,164,5735.4927264,-8.12594336580521,0.011144883485309,"end."
20,"OL9 7BF",53.53312,-2.140737,169,5952.882944,-65.1249438933712,0.0497512437810945,"end."
20,"PR2 3SL",53.779216,-2.72547,51,5980.2488192,-81.1784199422398,0.00675675675675676,"end."
20,"S43 2QE",53.270918,-1.399716,53,5923.7260816,-43.5295599070532,0.0212765957446809,"end."
20,"S70 3DJ",53.539656,-1.448811,91,5953.6097472,-44.0508745270789,0.0177514792899408,"end."
20,"SE135DN",51.462174,-0.00184,43,5722.5937488,-0.0657511031838912,0,"end."
20,"SE233DY",51.449618,-0.057927,83,5721.1975216,-2.07183129046865,0,"end."
20,"SK5 6SN",53.445855,-2.152899,42,5943.179076,-65.9803913464016,0.0050251256281407,"end."
20,"SM5 3NH",51.355179,-0.175559,74,5710.6959048,-6.32125628536095,0.00371747211895911,"end."
20,"SO516FH",51.00634,-1.576814,16,5671.905008,-58.1719503712755,0.0923076923076923,"end."
20,"SR6 7QA",54.958029,-1.402719,25,6111.3328248,-37.482612925872,0.0578512396694215,"end."
20,"ST174HB",52.78337,-2.105443,42,5869.510744,-68.1206767412191,0.41726618705036,"end."
20,"SY4 2AS",52.832699,-2.852894,18,5874.9961288,-91.9422387400929,0.0238095238095238,"end."
20,"UB7 9DG",51.505488,-0.462099,115,5727.4102656,-16.4618392253923,0,"end."
20,"WN1 3RN",53.545626,-2.626799,68,5954.2736112,-79.8268809048046,0.0305555555555556,"end."
20,"WV7 3QF",52.635337,-2.275252,99,5853.0494744,-74.4802459989156,0.100558659217877,"end."
20,"YO1 9PN",53.956971,-1.073712,400,6000.0151752,-31.48618965187,0.0170940170940171,"end."
21,"B20 3LU",52.511688,-1.907835,131,5839.2997056,-63.0584332552335,0.191860465116279,"end."
21,"B30 1HP",52.418194,-1.938275,33,5828.9031728,-64.5293530634613,0.139810426540284,"end."
21,"B98 8DR",52.308405,-1.936549,172,5816.694636,-65.016801385545,0.0972222222222222,"end."
21,"BA3 4PX",51.282249,-2.477204,45,5702.5860888,-89.6545158163941,0.157894736842105,"end."
21,"BH256EU",50.751054,-1.647726,64,5643.5172048,-61.8532335116239,0,"end."
21,"CH430XD",53.374947,-3.061793,118,5935.2941064,-94.3961631367945,0.0266666666666667,"end."
21,"CM6 3TE",51.883151,0.445045,64,5769.4063912,15.4257887264505,0.0412371134020619,"end."
21,"DA1 5LT",51.458687,0.221395,46,5722.2059944,7.91335880778333,0.00681818181818182,"end."
21,"DE240FB",52.892986,-1.430658,87,5881.7000432,-45.8849515839531,0.0785123966942149,"end."
21,"DE551RZ",53.078626,-1.387525,140,5902.3432112,-43.8383460355173,0.0483870967741935,"end."
21,"DH7 9FZ",54.79737,-1.675653,60,6093.467544,-45.4776906307624,0.175438596491228,"end."
21,"DL1 4AP",54.520303,-1.539734,66,6062.6576936,-42.8996113030701,0.0625,"end."
21,"DL131SE",54.738463,-2.14135,25,6086.9170856,-58.4455007984451,0.113636363636364,"end."
21,"DL179NX",54.698765,-1.508646,56,6082.502668,-41.3326263937298,0.075,"end."
21,"DN162JJ",53.566818,-0.626319,72,5956.6301616,-18.9991543329647,0,"end."
21,"DN312NB",53.565702,-0.09268,70,5956.5060624,-2.81168079480028,0.0736842105263158,"end."
21,"E1  5AF",51.520446,-0.067845,67,5729.0735952,-2.41433033175572,0,"end."
21,"GL168RP",51.789435,-2.614898,120,5758.985172,-91.2609682726777,0.0294117647058824,"end."
21,"GU125EW",51.263155,-0.718432,33,5700.462836,-26.036213481032,0,"end."
21,"HA0 2ST",51.555236,-0.323861,24,5732.9422432,-11.4962191590555,0.00225988700564972,"end."
21,"HA7 4LT",51.624689,-0.294331,70,5740.6654168,-10.3959071174021,0.0239162929745889,"end."
21,"HU5 5HB",53.750401,-0.397607,86,5977.0445912,-11.8724279826621,0,"end."
21,"HU8 0JG",53.768484,-0.307792,76,5979.0554208,-9.17617014107164,0,"end."
21,"HX3 7AW",53.731421,-1.83303,81,5974.9340152,-54.8237893831741,0.0347003154574132,"end."
21,"IP4 5LB",52.05728,1.192314,148,5788.769536,40.7965303423615,0.010752688172043,"end."
21,"L5  5AQ",53.421962,-2.981598,7,5940.5221744,-91.5617302173789,0.0199335548172757,"end."
21,"L8  3SE",53.38992,-2.952276,126,5936.959104,-90.9055768730906,0.0204081632653061,"end."
21,"LA3 3DL",54.059279,-2.860751,23,6011.3918248,-83.1314991502536,0.0535714285714286,"end."
21,"LN2 2NF",53.253276,-0.514203,63,5921.7642912,-16.0145262599021,0.0144927536231884,"end."
21,"LS251AR",53.794362,-1.393971,72,5981.9330544,-41.4649114287849,0.0677966101694915,"end."
21,"M21 7HU",53.429236,-2.27324,92,5941.3310432,-69.7660945203488,0.00700934579439252,"end."
21,"M41 7WH",53.460864,-2.365001,81,5944.8480768,-72.3890315457767,0.0216535433070866,"end."
21,"MK430SD",52.041799,-0.562128,87,5787.0480488,-19.2561694406926,0.341935483870968,"end."
21,"N13 4XS",51.617174,-0.109545,45,5739.8297488,-3.87127770801689,0.02,"end."
21,"N3  1SR",51.597693,-0.206718,12,5737.6634616,-7.31559373379541,0.017353579175705,"end."
21,"NE287AL",54.998465,-1.510854,49,6115.829308,-40.2127494731831,0.0129310344827586,"end."
21,"NG103NL",52.892091,-1.284996,113,5881.6005192,-41.2161486913684,0.0655737704918033,"end."
21,"NG9 1PW",52.921039,-1.200603,95,5884.8195368,-38.4198136471775,0.032258064516129,"end."
21,"NR192EG",52.685499,0.933472,104,5858.6274888,30.4368756754243,0.0769230769230769,"end."
21,"NR256RH",52.918566,1.129131,32,5884.5445392,36.139865119949,0.12,"end."
21,"NR302NA",52.603851,1.731882,110,5849.5482312,56.8330869453827,0.032258064516129,"end."
21,"OL8 4DX",53.526709,-2.126974,37,5952.1700408,-64.7414944569436,0.0328282828282828,"end."
21,"PE244HE",53.098723,0.224178,56,5904.5779976,7.07121325523737,0.106382978723404,"end."
21,"PE330PH",52.71159,0.409202,11,5861.528808,13.3150466699149,0.0465116279069767,"end."
21,"RH7 6NG",51.163098,-0.014648,38,5689.3364976,-0.534570338303926,0.0636363636363636,"end."
21,"S26 2BG",53.360828,-1.312098,47,5933.7240736,-40.5002753541916,0.0045662100456621,"end."
21,"S43 3RG",53.258904,-1.364117,68,5922.3901248,-42.4647531113963,0.0234375,"end."
21,"S60 4DT",53.408122,-1.328574,107,5938.9831664,-40.8465946908629,0.00896860986547085,"end."
21,"SE100RW",51.487741,0.019182,74,5725.4367992,0.684207114200224,0.00101317122593718,"end."
21,"SL0 9ES",51.504692,-0.511216,58,5727.3217504,-18.212621720656,0,"end."
21,"SR8 5EA",54.767133,-1.334534,118,6090.1051896,-36.3247741800397,0.0887096774193548,"end."
21,"ST199QT",52.694424,-2.233274,85,5859.6199488,-72.7671317936548,0.226950354609929,"end."
21,"SW179ET",51.419777,-0.159152,160,5717.8792024,-5.70435234803873,0.00110741971207087,"end."
21,"TS199JX",54.594074,-1.341242,81,6070.8610288,-37.1118169148879,0.170616113744076,"end."
21,"TW136HU",51.437617,-0.374355,44,5719.8630104,-13.4007035850642,0,"end."
21,"TW3 3RF",51.464736,-0.371621,12,5722.8786432,-13.277191667881,0,"end."
21,"WF2 8AS",53.676517,-1.546485,137,5968.8286904,-46.4732850746326,0.0104895104895105,"end."
21,"WS151EZ",52.742906,-1.923777,88,5865.0111472,-62.4430606497693,0.349693251533742,"end."
21,"WV8 1YD",52.615913,-2.154654,86,5850.8895256,-70.6399535342817,0.114982578397213,"end."
21,"YO624LW",54.182541,-1.018174,64,6025.0985592,-29.2617817751132,0,"end."
22,"B32 3LB",52.437781,-1.994101,54,5831.0812472,-66.2877673481609,0.19047619047619,"end."
22,"B42 2RZ",52.537574,-1.902311,177,5842.1782288,-62.7494906002714,0.247139588100687,"end."
22,"BD163QL",53.853825,-1.812128,100,5988.54534,-53.6242957102975,0.089171974522293,"end."
22,"BD9 4QY",53.809595,-1.775195,257,5983.626964,-52.7347361726283,0.0548628428927681,"end."
22,"BL5 2BQ",53.544523,-2.533489,8,5954.1509576,-76.9984682551057,0.0422885572139304,"end."
22,"BN229LE",50.804895,0.279329,54,5649.504324,10.4475524768709,0.2,"end."
22,"BS200NA",51.479474,-2.700846,79,5724.5175088,-96.3939179312115,0.248780487804878,"end."
22,"CB9 0NB",52.080175,0.456984,126,5791.31546,15.6095308289838,0.155844155844156,"end."
22,"CB9 7RG",52.09426,0.423856,117,5792.881712,14.4626856838435,0.1625,"end."
22,"CO6 2SL",51.929672,0.697256,50,5774.5795264,24.0848820866735,0.0813953488372093,"end."
22,"DE130XG",52.825677,-1.644345,49,5874.2152824,-53.0231691365319,0.27972027972028,"end."
22,"DE236TU",52.909508,-1.483738,45,5883.5372896,-47.5242854599189,0.0611353711790393,"end."
22,"EN5 1SH",51.647946,-0.17875,21,5743.2515952,-6.30293874739536,0.0335463258785942,"end."
22,"EN8 7EU",51.693097,-0.026484,97,5748.2723864,-0.930809405410389,0.0569306930693069,"end."
22,"EX4 4LE",50.729674,-3.534741,29,5641.1397488,-132.880172704047,0,"end."
22,"GL128NH",51.593846,-2.397472,197,5737.2356752,-84.8682173974846,0.0338983050847458,"end."
22,"GL156JH",51.749065,-2.572875,47,5754.496028,-90.0593214867242,0.024390243902439,"end."
22,"GL545NR",51.966454,-1.961106,69,5778.6696848,-67.5569904401416,0.0615384615384615,"end."
22,"GU520RF",51.249387,-0.856382,8,5698.9318344,-31.0655202559936,0,"end."
22,"HA3 9JR",51.588442,-0.298085,32,5736.6347504,-10.5560276117432,0.0136986301369863,"end."
22,"HR8 1PP",52.035503,-2.418318,48,5786.3479336,-82.8804506056841,0.246153846153846,"end."
22,"HX3 5ER",53.736034,-1.879809,42,5975.4469808,-56.2004502495216,0.0513698630136986,"end."
22,"LA4 4NX",54.06763,-2.865554,75,6012.320456,-83.208996993571,0.0571428571428571,"end."
22,"LE4 0SW",52.658281,-1.16451,37,5855.6008472,-38.051545038378,0.0261780104712042,"end."
22,"LN6 8AQ",53.19901,-0.567834,95,5915.729912,-17.7643062111672,0.0151515151515152,"end."
22,"LS296QW",53.883878,-1.734727,35,5991.8872336,-51.1987944020832,0.115107913669065,"end."
22,"M4  7EP",53.47998,-2.218794,181,5946.973776,-67.8042773993847,0.0177777777777778,"end."
22,"N1  4QB",51.549583,-0.081597,40,5732.3136296,-2.89765493504091,0.00822669104204753,"end."
22,"N5  1AL",51.552974,-0.102125,113,5732.6907088,-3.62575891150006,0.00831024930747922,"end."
22,"N8  8RA",51.584001,-0.12807,66,5736.1409112,-4.53676744575306,0.014985014985015,"end."
22,"NR270EF",52.919234,1.311686,71,5884.6188208,41.9806107258676,0.0784313725490196,"end."
22,"PE245LL",53.159661,0.256348,83,5911.3543032,8.04568353994198,0.103448275862069,"end."
22,"PL5 1LH",50.403985,-4.195671,50,5604.923132,-161.177251511535,0,"end."
22,"PO7 7TL",50.882296,-1.030459,92,5658.1113152,-38.339644363186,0.0974025974025974,"end."
22,"PR6 0RH",53.652617,-2.622999,44,5966.1710104,-78.9856956457799,0.0366492146596859,"end."
22,"RG100EQ",51.454949,-0.859353,6,5721.7903288,-30.7241731507575,0,"end."
22,"RG225HL",51.251208,-1.132266,20,5699.1343296,-41.0680594509797,0.0263157894736842,"end."
22,"RG4 6LY",51.475095,-0.947272,106,5724.030564,-33.8189488185006,0,"end."
22,"S61 1DB",53.428981,-1.379432,51,5941.3026872,-42.3358944242601,0.0133928571428571,"end."
22,"SE172TT",51.486722,-0.085245,50,5725.3234864,-3.04084435709157,0,"end."
22,"SE232BN",51.431169,-0.048927,94,5719.1459928,-1.75223169000507,0.00219058050383352,"end."
22,"SE264AG",51.431193,-0.04179,92,5719.1486616,-1.49663043886187,0.0022075055187638,"end."
22,"SG2 7HA",51.890266,-0.150147,48,5770.1975792,-5.20154564661877,0.104651162790698,"end."
22,"SN102AP",51.353786,-2.006808,30,5710.5410032,-72.2651385733507,0,"end."
22,"ST4 1DP",53.002636,-2.17721,12,5893.8931232,-69.2143147363763,0.0420168067226891,"end."
22,"SY8 4NL",52.308554,-2.705259,66,5816.7112048,-90.8240831139791,0.477272727272727,"end."
22,"TN103EX",51.214788,0.280429,36,5695.0844256,10.197291665601,0.0535714285714286,"end."
22,"TW9 1XZ",51.464463,-0.289241,57,5722.8482856,-10.3341384637877,0,"end."
22,"WA110LW",53.471942,-2.651233,105,5946.0799504,-81.0742712693057,0.0128865979381443,"end."
22,"WA3 6BP",53.438766,-2.525132,1064,5942.3907792,-77.4345415633381,0.00961538461538462,"end."
22,"WD180WY",51.653205,-0.400495,63,5743.836396,-14.1165646488845,0.0360576923076923,"end."
22,"WF4 3PX",53.643245,-1.528478,49,5965.128844,-46.063721069038,0.0318725099601594,"end."
22,"WN7 1EZ",53.5007,-2.51432,79,5949.27784,-76.7006592581005,0.0365591397849462,"end."
22,"WV4 6DR",52.560766,-2.110044,163,5844.7571792,-69.4761594397923,0.228571428571429,"end."
22,"WV5 8EN",52.538462,-2.194278,77,5842.2769744,-72.3752920330302,0.251572327044025,"end."
